Freq.	V(n009)
2.34963282084776e+004	(-3.54588641309670e+000dB,1.53367278379350e+001°)
2.35504928389546e+004	(-3.59755006813751e+000dB,1.41898475235160e+001°)
2.36047823318003e+004	(-3.65041037741243e+000dB,1.30390884836304e+001°)
2.36591969748521e+004	(-3.70448543953061e+000dB,1.18845691820442e+001°)
2.37137370566110e+004	(-3.75979294977137e+000dB,1.07264129103970e+001°)
2.37684028662432e+004	(-3.81635016375975e+000dB,9.56474772680573e+000°)
2.38231946935813e+004	(-3.87417386117391e+000dB,8.39970638047191e+000°)
2.38781128291262e+004	(-3.93328030962566e+000dB,7.23142622210139e+000°)
2.39331575640483e+004	(-3.99368522886028e+000dB,6.06004910000577e+000°)
2.39883291901893e+004	(-4.05540375542599e+000dB,4.88572124183321e+000°)
2.40436280000637e+004	(-4.11845040796556e+000dB,3.70859312195265e+000°)
2.40990542868603e+004	(-4.18283905328521e+000dB,2.52881931459332e+000°)
2.41546083444438e+004	(-4.24858287335622e+000dB,1.34655833292726e+000°)
2.42102904673561e+004	(-4.31569433340439e+000dB,1.61972454363397e-001°)
2.42661009508185e+004	(-4.38418515124167e+000dB,-1.02477246759158e+000°)
2.43220400907325e+004	(-4.45406626799041e+000dB,-2.21350720446570e+000°)
2.43781081836818e+004	(-4.52534782034791e+000dB,-3.40405936642269e+000°)
2.44343055269340e+004	(-4.59803911453332e+000dB,-4.59625362772598e+000°)
2.44906324184417e+004	(-4.67214860205242e+000dB,-5.78991196337602e+000°)
2.45470891568446e+004	(-4.74768385740892e+000dB,-6.98485389615749e+000°)
2.46036760414705e+004	(-4.82465155788175e+000dB,-8.18089675325907e+000°)
2.46603933723376e+004	(-4.90305746547829e+000dB,-9.37785593155664e+000°)
2.47172414501555e+004	(-4.98290641116279e+000dB,-1.05755451705942e+001°)
2.47742205763270e+004	(-5.06420228144761e+000dB,-1.17737768322346e+001°)
2.48313310529499e+004	(-5.14694800742244e+000dB,-1.29723621859064e+001°)
2.48885731828181e+004	(-5.23114555628311e+000dB,-1.41711116983309e+001°)
2.49459472694237e+004	(-5.31679592540865e+000dB,-1.53698353265779e+001°)
2.50034536169585e+004	(-5.40389913902007e+000dB,-1.65683428132748e+001°)
2.50610925303153e+004	(-5.49245424744042e+000dB,-1.77664439827803e+001°)
2.51188643150899e+004	(-5.58245932896078e+000dB,-1.89639490371203e+001°)
2.51767692775826e+004	(-5.67391149430153e+000dB,-2.01606688504884e+001°)
2.52348077247998e+004	(-5.76680689364458e+000dB,-2.13564152611288e+001°)
2.52929799644555e+004	(-5.86114072619660e+000dB,-2.25510013594304e+001°)
2.53512863049731e+004	(-5.95690725223031e+000dB,-2.37442417710953e+001°)
2.54097270554871e+004	(-6.05409980753601e+000dB,-2.49359529342800e+001°)
2.54683025258444e+004	(-6.15271082020439e+000dB,-2.61259533696537e+001°)
2.55270130266065e+004	(-6.25273182964744e+000dB,-2.73140639423654e+001°)
2.55858588690504e+004	(-6.35415350775477e+000dB,-2.85001081149779e+001°)
2.56448403651711e+004	(-6.45696568207106e+000dB,-2.96839121904836e+001°)
2.57039578276826e+004	(-6.56115736087192e+000dB,-3.08653055445955e+001°)
2.57632115700197e+004	(-6.66671676000628e+000dB,-3.20441208465724e+001°)
2.58226019063399e+004	(-6.77363133136755e+000dB,-3.32201942679257e+001°)
2.58821291515248e+004	(-6.88188779284883e+000dB,-3.43933656784283e+001°)
2.59417936211820e+004	(-6.99147215963327e+000dB,-3.55634788289346e+001°)
2.60015956316466e+004	(-7.10236977666779e+000dB,-3.67303815206055e+001°)
2.60615354999828e+004	(-7.21456535216466e+000dB,-3.78939257602111e+001°)
2.61216135439859e+004	(-7.32804299197618e+000dB,-3.90539679012792e+001°)
2.61818300821837e+004	(-7.44278623468647e+000dB,-4.02103687709311e+001°)
2.62421854338382e+004	(-7.55877808726630e+000dB,-4.13629937823327e+001°)
2.63026799189476e+004	(-7.67600106113866e+000dB,-4.25117130327687e+001°)
2.63633138582476e+004	(-7.79443720850679e+000dB,-4.36564013874198e+001°)
2.64240875732132e+004	(-7.91406815879955e+000dB,-4.47969385489989e+001°)
2.64850013860608e+004	(-8.03487515509494e+000dB,-4.59332091134668e+001°)
2.65460556197491e+004	(-8.15683909038744e+000dB,-4.70651026121141e+001°)
2.66072505979818e+004	(-8.27994054357214e+000dB,-4.81925135403513e+001°)
2.66685866452085e+004	(-8.40415981502476e+000dB,-4.93153413736072e+001°)
2.67300640866268e+004	(-8.52947696166457e+000dB,-5.04334905707766e+001°)
2.67916832481840e+004	(-8.65587183139485e+000dB,-5.15468705657076e+001°)
2.68534444565787e+004	(-8.78332409682363e+000dB,-5.26553957472513e+001°)
2.69153480392628e+004	(-8.91181328817585e+000dB,-5.37589854284311e+001°)
2.69773943244428e+004	(-9.04131882531623e+000dB,-5.48575638053102e+001°)
2.70395836410820e+004	(-9.17182004881094e+000dB,-5.59510599061633e+001°)
2.71019163189020e+004	(-9.30329624996450e+000dB,-5.70394075315694e+001°)
2.71643926883844e+004	(-9.43572669977628e+000dB,-5.81225451860520e+001°)
2.72270130807727e+004	(-9.56909067676994e+000dB,-5.92004160019061e+001°)
2.72897778280740e+004	(-9.70336749365619e+000dB,-6.02729676558443e+001°)
2.73526872630607e+004	(-9.83853652279776e+000dB,-6.13401522790979e+001°)
2.74157417192723e+004	(-9.97457722045229e+000dB,-6.24019263616013e+001°)
2.74789415310175e+004	(-1.01114691497762e+001dB,-6.34582506508766e+001°)
2.75422870333751e+004	(-1.02491920025792e+001dB,-6.45090900462237e+001°)
2.76057785621969e+004	(-1.03877256198252e+001dB,-6.55544134888078e+001°)
2.76694164541086e+004	(-1.05270500108818e+001dB,-6.65941938482131e+001°)
2.77332010465118e+004	(-1.06671453715253e+001dB,-6.76284078060171e+001°)
2.77971326775863e+004	(-1.08079921007133e+001dB,-6.86570357369129e+001°)
2.78612116862911e+004	(-1.09495708161426e+001dB,-6.96800615878888e+001°)
2.79254384123668e+004	(-1.10918623686119e+001dB,-7.06974727559437e+001°)
2.79898131963370e+004	(-1.12348478552161e+001dB,-7.17092599647966e+001°)
2.80543363795105e+004	(-1.13785086313977e+001dB,-7.27154171410211e+001°)
2.81190083039827e+004	(-1.15228263218885e+001dB,-7.37159412900058e+001°)
2.81838293126379e+004	(-1.16677828305732e+001dB,-7.47108323721197e+001°)
2.82487997491504e+004	(-1.18133603493118e+001dB,-7.57000931794319e+001°)
2.83139199579871e+004	(-1.19595413657570e+001dB,-7.66837292133088e+001°)
2.83791902844088e+004	(-1.21063086702063e+001dB,-7.76617485631872e+001°)
2.84446110744724e+004	(-1.22536453615270e+001dB,-7.86341617867937e+001°)
2.85101826750323e+004	(-1.24015348521971e+001dB,-7.96009817920576e+001°)
2.85759054337427e+004	(-1.25499608725010e+001dB,-8.05622237209408e+001°)
2.86417796990590e+004	(-1.26989074739226e+001dB,-8.15179048353820e+001°)
2.87078058202401e+004	(-1.28483590317769e+001dB,-8.24680444055324e+001°)
2.87739841473499e+004	(-1.29983002471218e+001dB,-8.34126636004388e+001°)
2.88403150312592e+004	(-1.31487161479905e+001dB,-8.43517853813064e+001°)
2.89067988236479e+004	(-1.32995920899851e+001dB,-8.52854343974583e+001°)
2.89734358770063e+004	(-1.34509137562713e+001dB,-8.62136368850879e+001°)
2.90402265446376e+004	(-1.36026671570130e+001dB,-8.71364205688819e+001°)
2.91071711806591e+004	(-1.37548386282850e+001dB,-8.80538145665795e+001°)
2.91742701400047e+004	(-1.39074148305002e+001dB,-8.89658492965144e+001°)
2.92415237784264e+004	(-1.40603827463878e+001dB,-8.98725563881730e+001°)
2.93089324524962e+004	(-1.42137296785568e+001dB,-9.07739685957910e+001°)
2.93764965196083e+004	(-1.43674432466782e+001dB,-9.16701197149983e+001°)
2.94442163379806e+004	(-1.45215113843188e+001dB,-9.25610445025066e+001°)
2.95120922666568e+004	(-1.46759223354555e+001dB,-9.34467785988323e+001°)
2.95801246655084e+004	(-1.48306646507030e+001dB,-9.43273584540312e+001°)
2.96483138952364e+004	(-1.49857271832787e+001dB,-9.52028212564150e+001°)
2.97166603173732e+004	(-1.51410990847360e+001dB,-9.60732048642166e+001°)
2.97851642942848e+004	(-1.52967698004882e+001dB,-9.69385477401566e+001°)
2.98538261891725e+004	(-1.54527290651491e+001dB,-9.77988888888665e+001°)
2.99226463660748e+004	(-1.56089668977116e+001dB,-9.86542677971114e+001°)
2.99916251898694e+004	(-1.57654735965880e+001dB,-9.95047243767558e+001°)
3.00607630262751e+004	(-1.59222397345299e+001dB,-1.00350298910409e+002°)
3.01300602418540e+004	(-1.60792561534485e+001dB,-1.01191031999686e+002°)
3.01995172040130e+004	(-1.62365139591525e+001dB,-1.02026964516017e+002°)
3.02691342810058e+004	(-1.63940045160199e+001dB,-1.02858137553930e+002°)
3.03389118419355e+004	(-1.65517194416205e+001dB,-1.03684592386744e+002°)
3.04088502567555e+004	(-1.67096506013023e+001dB,-1.04506370424588e+002°)
3.04789498962725e+004	(-1.68677901027559e+001dB,-1.05323513174686e+002°)
3.05492111321478e+004	(-1.70261302905697e+001dB,-1.06136062203816e+002°)
3.06196343368995e+004	(-1.71846637407863e+001dB,-1.06944059102890e+002°)
3.06902198839042e+004	(-1.73433832554720e+001dB,-1.07747545453557e+002°)
3.07609681473997e+004	(-1.75022818573083e+001dB,-1.08546562796772e+002°)
3.08318795024862e+004	(-1.76613527842142e+001dB,-1.09341152603256e+002°)
3.09029543251285e+004	(-1.78205894840088e+001dB,-1.10131356245758e+002°)
3.09741929921584e+004	(-1.79799856091189e+001dB,-1.10917214973072e+002°)
3.10455958812761e+004	(-1.81395350113414e+001dB,-1.11698769885715e+002°)
3.11171633710527e+004	(-1.82992317366644e+001dB,-1.12476061913215e+002°)
3.11888958409319e+004	(-1.84590700201527e+001dB,-1.13249131792925e+002°)
3.12607936712321e+004	(-1.86190442809035e+001dB,-1.14018020050311e+002°)
3.13328572431483e+004	(-1.87791491170754e+001dB,-1.14782766980639e+002°)
3.14050869387546e+004	(-1.89393793009949e+001dB,-1.15543412631997e+002°)
3.14774831410056e+004	(-1.90997297743441e+001dB,-1.16299996789606e+002°)
3.15500462337387e+004	(-1.92601956434315e+001dB,-1.17052558961332e+002°)
3.16227766016762e+004	(-1.94207721745490e+001dB,-1.17801138364372e+002°)
3.16956746304273e+004	(-1.95814547894169e+001dB,-1.18545773913035e+002°)
3.17687407064901e+004	(-1.97422390607187e+001dB,-1.19286504207575e+002°)
3.18419752172536e+004	(-1.99031207077264e+001dB,-1.20023367524015e+002°)
3.19153785510000e+004	(-2.00640955920180e+001dB,-1.20756401804926e+002°)
3.19889510969063e+004	(-2.02251597132879e+001dB,-1.21485644651089e+002°)
3.20626932450470e+004	(-2.03863092052499e+001dB,-1.22211133314018e+002°)
3.21366053863955e+004	(-2.05475403316341e+001dB,-1.22932904689284e+002°)
3.22106879128266e+004	(-2.07088494822765e+001dB,-1.23650995310589e+002°)
3.22849412171186e+004	(-2.08702331693026e+001dB,-1.24365441344575e+002°)
3.23593656929550e+004	(-2.10316880234027e+001dB,-1.25076278586299e+002°)
3.24339617349271e+004	(-2.11932107902003e+001dB,-1.25783542455348e+002°)
3.25087297385356e+004	(-2.13547983267115e+001dB,-1.26487267992566e+002°)
3.25836701001930e+004	(-2.15164475978952e+001dB,-1.27187489857334e+002°)
3.26587832172257e+004	(-2.16781556732932e+001dB,-1.27884242325400e+002°)
3.27340694878759e+004	(-2.18399197237582e+001dB,-1.28577559287193e+002°)
3.28095293113040e+004	(-2.20017370182705e+001dB,-1.29267474246622e+002°)
3.28851630875904e+004	(-2.21636049208397e+001dB,-1.29954020320305e+002°)
3.29609712177378e+004	(-2.23255208874923e+001dB,-1.30637230237218e+002°)
3.30369541036735e+004	(-2.24874824633418e+001dB,-1.31317136338731e+002°)
3.31131121482511e+004	(-2.26494872797424e+001dB,-1.31993770578992e+002°)
3.31894457552530e+004	(-2.28115330515214e+001dB,-1.32667164525667e+002°)
3.32659553293924e+004	(-2.29736175742924e+001dB,-1.33337349360977e+002°)
3.33426412763155e+004	(-2.31357387218450e+001dB,-1.34004355883035e+002°)
3.34195040026034e+004	(-2.32978944436107e+001dB,-1.34668214507448e+002°)
3.34965439157747e+004	(-2.34600827622031e+001dB,-1.35328955269179e+002°)
3.35737614242874e+004	(-2.36223017710312e+001dB,-1.35986607824631e+002°)
3.36511569375410e+004	(-2.37845496319832e+001dB,-1.36641201453951e+002°)
3.37287308658788e+004	(-2.39468245731800e+001dB,-1.37292765063532e+002°)
3.38064836205900e+004	(-2.41091248867966e+001dB,-1.37941327188693e+002°)
3.38844156139121e+004	(-2.42714489269495e+001dB,-1.38586915996530e+002°)
3.39625272590327e+004	(-2.44337951076490e+001dB,-1.39229559288916e+002°)
3.40408189700919e+004	(-2.45961619008140e+001dB,-1.39869284505643e+002°)
3.41192911621846e+004	(-2.47585478343483e+001dB,-1.40506118727685e+002°)
3.41979442513626e+004	(-2.49209514902768e+001dB,-1.41140088680585e+002°)
3.42767786546368e+004	(-2.50833715029401e+001dB,-1.41771220737931e+002°)
3.43557947899792e+004	(-2.52458065572449e+001dB,-1.42399540924940e+002°)
3.44349930763255e+004	(-2.54082553869701e+001dB,-1.43025074922109e+002°)
3.45143739335773e+004	(-2.55707167731268e+001dB,-1.43647848068951e+002°)
3.45939377826038e+004	(-2.57331895423696e+001dB,-1.44267885367787e+002°)
3.46736850452448e+004	(-2.58956725654592e+001dB,-1.44885211487599e+002°)
3.47536161443122e+004	(-2.60581647557739e+001dB,-1.45499850767925e+002°)
3.48337315035928e+004	(-2.62206650678688e+001dB,-1.46111827222801e+002°)
3.49140315478502e+004	(-2.63831724960817e+001dB,-1.46721164544730e+002°)
3.49945167028273e+004	(-2.65456860731842e+001dB,-1.47327886108682e+002°)
3.50751873952483e+004	(-2.67082048690759e+001dB,-1.47932014976115e+002°)
3.51560440528213e+004	(-2.68707279895215e+001dB,-1.48533573899007e+002°)
3.52370871042402e+004	(-2.70332545749291e+001dB,-1.49132585323907e+002°)
3.53183169791871e+004	(-2.71957837991686e+001dB,-1.49729071395978e+002°)
3.53997341083349e+004	(-2.73583148684280e+001dB,-1.50323053963055e+002°)
3.54813389233490e+004	(-2.75208470201083e+001dB,-1.50914554579688e+002°)
3.55631318568899e+004	(-2.76833795217539e+001dB,-1.51503594511183e+002°)
3.56451133426158e+004	(-2.78459116700193e+001dB,-1.52090194737629e+002°)
3.57272838151842e+004	(-2.80084427896688e+001dB,-1.52674375957915e+002°)
3.58096437102549e+004	(-2.81709722326099e+001dB,-1.53256158593721e+002°)
3.58921934644918e+004	(-2.83334993769592e+001dB,-1.53835562793497e+002°)
3.59749335155655e+004	(-2.84960236261385e+001dB,-1.54412608436411e+002°)
3.60578643021555e+004	(-2.86585444080015e+001dB,-1.54987315136278e+002°)
3.61409862639526e+004	(-2.88210611739898e+001dB,-1.55559702245454e+002°)
3.62242998416611e+004	(-2.89835733983163e+001dB,-1.56129788858705e+002°)
3.63078054770013e+004	(-2.91460805771768e+001dB,-1.56697593817041e+002°)
3.63915036127119e+004	(-2.93085822279875e+001dB,-1.57263135711517e+002°)
3.64753946925519e+004	(-2.94710778886483e+001dB,-1.57826432886997e+002°)
3.65594791613036e+004	(-2.96335671168306e+001dB,-1.58387503445889e+002°)
3.66437574647744e+004	(-2.97960494892891e+001dB,-1.58946365251825e+002°)
3.67282300497995e+004	(-2.99585246011971e+001dB,-1.59503035933321e+002°)
3.68128973642442e+004	(-3.01209920655036e+001dB,-1.60057532887385e+002°)
3.68977598570061e+004	(-3.02834515123126e+001dB,-1.60609873283086e+002°)
3.69828179780176e+004	(-3.04459025882830e+001dB,-1.61160074065082e+002°)
3.70680721782486e+004	(-3.06083449560490e+001dB,-1.61708151957105e+002°)
3.71535229097082e+004	(-3.07707782936600e+001dB,-1.62254123465405e+002°)
3.72391706254478e+004	(-3.09332022940393e+001dB,-1.62798004882146e+002°)
3.73250157795630e+004	(-3.10956166644611e+001dB,-1.63339812288759e+002°)
3.74110588271962e+004	(-3.12580211260461e+001dB,-1.63879561559255e+002°)
3.74973002245392e+004	(-3.14204154132725e+001dB,-1.64417268363487e+002°)
3.75837404288353e+004	(-3.15827992735053e+001dB,-1.64952948170369e+002°)
3.76703798983817e+004	(-3.17451724665406e+001dB,-1.65486616251055e+002°)
3.77572190925324e+004	(-3.19075347641654e+001dB,-1.66018287682065e+002°)
3.78442584717001e+004	(-3.20698859497327e+001dB,-1.66547977348368e+002°)
3.79314984973589e+004	(-3.22322258177512e+001dB,-1.67075699946427e+002°)
3.80189396320468e+004	(-3.23945541734880e+001dB,-1.67601469987189e+002°)
3.81065823393680e+004	(-3.25568708325861e+001dB,-1.68125301799034e+002°)
3.81944270839953e+004	(-3.27191756206938e+001dB,-1.68647209530683e+002°)
3.82824743316729e+004	(-3.28814683731074e+001dB,-1.69167207154055e+002°)
3.83707245492185e+004	(-3.30437489344260e+001dB,-1.69685308467085e+002°)
3.84591782045260e+004	(-3.32060171582174e+001dB,-1.70201527096494e+002°)
3.85478357665678e+004	(-3.33682729066966e+001dB,-1.70715876500519e+002°)
3.86366977053975e+004	(-3.35305160504139e+001dB,-1.71228369971599e+002°)
3.87257644921523e+004	(-3.36927464679545e+001dB,-1.71739020639010e+002°)
3.88150365990553e+004	(-3.38549640456483e+001dB,-1.72247841471474e+002°)
3.89045144994185e+004	(-3.40171686772890e+001dB,-1.72754845279709e+002°)
3.89941986676448e+004	(-3.41793602638638e+001dB,-1.73260044718945e+002°)
3.90840895792306e+004	(-3.43415387132910e+001dB,-1.73763452291400e+002°)
3.91741877107687e+004	(-3.45037039401676e+001dB,-1.74265080348712e+002°)
3.92644935399504e+004	(-3.46658558655252e+001dB,-1.74764941094329e+002°)
3.93550075455681e+004	(-3.48279944165944e+001dB,-1.75263046585865e+002°)
3.94457302075182e+004	(-3.49901195265762e+001dB,-1.75759408737411e+002°)
3.95366620068031e+004	(-3.51522311344232e+001dB,-1.76254039321806e+002°)
3.96278034255343e+004	(-3.53143291846260e+001dB,-1.76746949972877e+002°)
3.97191549469343e+004	(-3.54764136270089e+001dB,-1.77238152187632e+002°)
3.98107170553400e+004	(-3.56384844165308e+001dB,-1.77727657328424e+002°)
3.99024902362044e+004	(-3.58005415130948e+001dB,-1.78215476625069e+002°)
3.99944749761000e+004	(-3.59625848813620e+001dB,-1.78701621176933e+002°)
4.00866717627205e+004	(-3.61246144905742e+001dB,-1.79186101954986e+002°)
4.01790810848842e+004	(-3.62866303143804e+001dB,-1.79668929803811e+002°)
4.02717034325361e+004	(-3.64486323306707e+001dB,1.79849884556412e+002°)
4.03645392967506e+004	(-3.66106205214152e+001dB,1.79370330527961e+002°)
4.04575891697344e+004	(-3.67725948725086e+001dB,1.78892397633664e+002°)
4.05508535448284e+004	(-3.69345553736202e+001dB,1.78416075515017e+002°)
4.06443329165113e+004	(-3.70965020180486e+001dB,1.77941353930340e+002°)
4.07380277804013e+004	(-3.72584348025819e+001dB,1.77468222752965e+002°)
4.08319386332592e+004	(-3.74203537273624e+001dB,1.76996671969453e+002°)
4.09260659729911e+004	(-3.75822587957562e+001dB,1.76526691677846e+002°)
4.10204102986506e+004	(-3.77441500142263e+001dB,1.76058272085944e+002°)
4.11149721104421e+004	(-3.79060273922116e+001dB,1.75591403509623e+002°)
4.12097519097229e+004	(-3.80678909420087e+001dB,1.75126076371167e+002°)
4.13047501990060e+004	(-3.82297406786584e+001dB,1.74662281197646e+002°)
4.13999674819629e+004	(-3.83915766198357e+001dB,1.74200008619308e+002°)
4.14954042634261e+004	(-3.85533987857441e+001dB,1.73739249368012e+002°)
4.15910610493920e+004	(-3.87152071990130e+001dB,1.73279994275678e+002°)
4.16869383470233e+004	(-3.88770018845987e+001dB,1.72822234272771e+002°)
4.17830366646519e+004	(-3.90387828696892e+001dB,1.72365960386810e+002°)
4.18793565117816e+004	(-3.92005501836115e+001dB,1.71911163740903e+002°)
4.19758983990904e+004	(-3.93623038577429e+001dB,1.71457835552309e+002°)
4.20726628384341e+004	(-3.95240439254247e+001dB,1.71005967131020e+002°)
4.21696503428479e+004	(-3.96857704218793e+001dB,1.70555549878377e+002°)
4.22668614265499e+004	(-3.98474833841297e+001dB,1.70106575285706e+002°)
4.23642966049437e+004	(-4.00091828509223e+001dB,1.69659034932975e+002°)
4.24619563946208e+004	(-4.01708688626519e+001dB,1.69212920487477e+002°)
4.25598413133638e+004	(-4.03325414612891e+001dB,1.68768223702541e+002°)
4.26579518801488e+004	(-4.04942006903112e+001dB,1.68324936416257e+002°)
4.27562886151481e+004	(-4.06558465946343e+001dB,1.67883050550233e+002°)
4.28548520397334e+004	(-4.08174792205481e+001dB,1.67442558108360e+002°)
4.29536426764782e+004	(-4.09790986156534e+001dB,1.67003451175618e+002°)
4.30526610491605e+004	(-4.11407048288014e+001dB,1.66565721916885e+002°)
4.31519076827659e+004	(-4.13022979100348e+001dB,1.66129362575774e+002°)
4.32513831034902e+004	(-4.14638779105314e+001dB,1.65694365473498e+002°)
4.33510878387422e+004	(-4.16254448825494e+001dB,1.65260723007738e+002°)
4.34510224171464e+004	(-4.17869988793747e+001dB,1.64828427651546e+002°)
4.35511873685461e+004	(-4.19485399552700e+001dB,1.64397471952260e+002°)
4.36515832240058e+004	(-4.21100681654253e+001dB,1.63967848530438e+002°)
4.37522105158144e+004	(-4.22715835659109e+001dB,1.63539550078813e+002°)
4.38530697774877e+004	(-4.24330862136313e+001dB,1.63112569361265e+002°)
4.39541615437716e+004	(-4.25945761662808e+001dB,1.62686899211809e+002°)
4.40554863506445e+004	(-4.27560534823011e+001dB,1.62262532533605e+002°)
4.41570447353203e+004	(-4.29175182208397e+001dB,1.61839462297979e+002°)
4.42588372362517e+004	(-4.30789704417107e+001dB,1.61417681543468e+002°)
4.43608643931323e+004	(-4.32404102053555e+001dB,1.60997183374875e+002°)
4.44631267468999e+004	(-4.34018375728064e+001dB,1.60577960962341e+002°)
4.45656248397393e+004	(-4.35632526056504e+001dB,1.60160007540442e+002°)
4.46683592150853e+004	(-4.37246553659953e+001dB,1.59743316407285e+002°)
4.47713304176252e+004	(-4.38860459164352e+001dB,1.59327880923637e+002°)
4.48745389933021e+004	(-4.40474243200196e+001dB,1.58913694512056e+002°)
4.49779854893177e+004	(-4.42087906402214e+001dB,1.58500750656043e+002°)
4.50816704541349e+004	(-4.43701449409074e+001dB,1.58089042899205e+002°)
4.51855944374811e+004	(-4.45314872863093e+001dB,1.57678564844436e+002°)
4.52897579903509e+004	(-4.46928177409959e+001dB,1.57269310153111e+002°)
4.53941616650091e+004	(-4.48541363698459e+001dB,1.56861272544290e+002°)
4.54988060149936e+004	(-4.50154432380224e+001dB,1.56454445793937e+002°)
4.56036915951183e+004	(-4.51767384109474e+001dB,1.56048823734158e+002°)
4.57088189614762e+004	(-4.53380219542779e+001dB,1.55644400252443e+002°)
4.58141886714420e+004	(-4.54992939338828e+001dB,1.55241169290923e+002°)
4.59198012836755e+004	(-4.56605544158199e+001dB,1.54839124845646e+002°)
4.60256573581242e+004	(-4.58218034663148e+001dB,1.54438260965856e+002°)
4.61317574560265e+004	(-4.59830411517398e+001dB,1.54038571753291e+002°)
4.62381021399146e+004	(-4.61442675385937e+001dB,1.53640051361485e+002°)
4.63446919736173e+004	(-4.63054826934825e+001dB,1.53242693995093e+002°)
4.64515275222634e+004	(-4.64666866831008e+001dB,1.52846493909213e+002°)
4.65586093522843e+004	(-4.66278795742133e+001dB,1.52451445408732e+002°)
4.66659380314173e+004	(-4.67890614336382e+001dB,1.52057542847675e+002°)
4.67735141287082e+004	(-4.69502323282299e+001dB,1.51664780628568e+002°)
4.68813382145149e+004	(-4.71113923248629e+001dB,1.51273153201808e+002°)
4.69894108605098e+004	(-4.72725414904166e+001dB,1.50882655065047e+002°)
4.70977326396836e+004	(-4.74336798917601e+001dB,1.50493280762587e+002°)
4.72063041263473e+004	(-4.75948075957379e+001dB,1.50105024884777e+002°)
4.73151258961363e+004	(-4.77559246691559e+001dB,1.49717882067431e+002°)
4.74241985260127e+004	(-4.79170311787682e+001dB,1.49331846991245e+002°)
4.75335225942687e+004	(-4.80781271912642e+001dB,1.48946914381231e+002°)
4.76430986805297e+004	(-4.82392127732562e+001dB,1.48563079006156e+002°)
4.77529273657572e+004	(-4.84002879912676e+001dB,1.48180335677988e+002°)
4.78630092322519e+004	(-4.85613529117214e+001dB,1.47798679251360e+002°)
4.79733448636569e+004	(-4.87224076009291e+001dB,1.47418104623031e+002°)
4.80839348449609e+004	(-4.88834521250804e+001dB,1.47038606731363e+002°)
4.81947797625007e+004	(-4.90444865502328e+001dB,1.46660180555804e+002°)
4.83058802039652e+004	(-4.92055109423016e+001dB,1.46282821116380e+002°)
4.84172367583978e+004	(-4.93665253670513e+001dB,1.45906523473193e+002°)
4.85288500162000e+004	(-4.95275298900855e+001dB,1.45531282725929e+002°)
4.86407205691340e+004	(-4.96885245768393e+001dB,1.45157094013373e+002°)
4.87528490103265e+004	(-4.98495094925701e+001dB,1.44783952512932e+002°)
4.88652359342712e+004	(-5.00104847023501e+001dB,1.44411853440161e+002°)
4.89778819368324e+004	(-5.01714502710588e+001dB,1.44040792048308e+002°)
4.90907876152480e+004	(-5.03324062633750e+001dB,1.43670763627850e+002°)
4.92039535681328e+004	(-5.04933527437704e+001dB,1.43301763506050e+002°)
4.93173803954813e+004	(-5.06542897765026e+001dB,1.42933787046513e+002°)
4.94310686986712e+004	(-5.08152174256083e+001dB,1.42566829648751e+002°)
4.95450190804666e+004	(-5.09761357548981e+001dB,1.42200886747757e+002°)
4.96592321450212e+004	(-5.11370448279491e+001dB,1.41835953813580e+002°)
4.97737084978811e+004	(-5.12979447081008e+001dB,1.41472026350912e+002°)
4.98884487459887e+004	(-5.14588354584484e+001dB,1.41109099898676e+002°)
5.00034534976853e+004	(-5.16197171418383e+001dB,1.40747170029629e+002°)
5.01187233627147e+004	(-5.17805898208631e+001dB,1.40386232349959e+002°)
5.02342589522261e+004	(-5.19414535578566e+001dB,1.40026282498897e+002°)
5.03500608787779e+004	(-5.21023084148894e+001dB,1.39667316148332e+002°)
5.04661297563402e+004	(-5.22631544537647e+001dB,1.39309329002432e+002°)
5.05824662002987e+004	(-5.24239917360143e+001dB,1.38952316797270e+002°)
5.06990708274577e+004	(-5.25848203228943e+001dB,1.38596275300456e+002°)
5.08159442560433e+004	(-5.27456402753817e+001dB,1.38241200310774e+002°)
5.09330871057068e+004	(-5.29064516541707e+001dB,1.37887087657825e+002°)
5.10504999975278e+004	(-5.30672545196697e+001dB,1.37533933201677e+002°)
5.11681835540179e+004	(-5.32280489319976e+001dB,1.37181732832514e+002°)
5.12861383991236e+004	(-5.33888349509812e+001dB,1.36830482470301e+002°)
5.14043651582297e+004	(-5.35496126361519e+001dB,1.36480178064437e+002°)
5.15228644581627e+004	(-5.37103820467436e+001dB,1.36130815593436e+002°)
5.16416369271941e+004	(-5.38711432416897e+001dB,1.35782391064589e+002°)
5.17606831950437e+004	(-5.40318962796207e+001dB,1.35434900513647e+002°)
5.18800038928831e+004	(-5.41926412188624e+001dB,1.35088340004503e+002°)
5.19995996533385e+004	(-5.43533781174330e+001dB,1.34742705628878e+002°)
5.21194711104949e+004	(-5.45141070330417e+001dB,1.34397993506013e+002°)
5.22396188998988e+004	(-5.46748280230868e+001dB,1.34054199782365e+002°)
5.23600436585618e+004	(-5.48355411446536e+001dB,1.33711320631306e+002°)
5.24807460249641e+004	(-5.49962464545129e+001dB,1.33369352252829e+002°)
5.26017266390574e+004	(-5.51569440091198e+001dB,1.33028290873255e+002°)
5.27229861422690e+004	(-5.53176338646119e+001dB,1.32688132744947e+002°)
5.28445251775047e+004	(-5.54783160768080e+001dB,1.32348874146028e+002°)
